pid,high,low,bullishCandles,entryPrice,tradeType,lastCandleRange,secondLastCandleRange,outcome
1,2363.35,2361.75,7,2363.43,Buy,0.23999999999978172,0.11999999999989086,5.06
2,2363.35,2361.75,7,2363.27,Buy,0.0500000000001819,0.1799999999998363,5.22
3,2363.39,2362.07,7,2363.49,Buy,0.19000000000005457,0.0500000000001819,5.11
4,2363.49,2362.26,7,2363.55,Buy,0.09999999999990905,0.19000000000005457,5
5,2363.49,2362.26,7,2363.22,Buy,0.2899999999999636,0.09999999999990905,5.27
6,2362.74,2361.77,7,2362.72,Buy,0.15999999999985448,0.010000000000218279,5.07
7,2362.75,2362.35,7,2362.85,Buy,0.11999999999989086,0.15999999999985448,5.15
8,2362.74,2362.14,7,2362.3,Buy,0.12000000000034561,0.6199999999998909,5.05
9,2362.74,2362.14,7,2362.52,Buy,0.2300000000000182,0.12000000000034561,5.01
10,2362.74,2362.14,7,2362.4,Buy,0.13000000000010914,0.2300000000000182,5.01
11,2363.93,2362.08,7,2363.99,Buy,0.01999999999998181,0.4699999999997999,-5.62
12,2364.7,2362.24,7,2364.8,Buy,0.7899999999999636,0.01999999999998181,-5.02
13,2362.48,2360.73,7,2362.58,Buy,0.13999999999987267,0.3000000000001819,5.42
14,2363.13,2360.73,8,2363.23,Buy,0.6399999999998727,0.13999999999987267,5.22
15,2363.31,2361.03,8,2363.35,Buy,0.1799999999998363,0.6399999999998727,5.14
16,2363.31,2361.62,7,2363.29,Buy,0.07999999999992724,0.1799999999998363,5.16
17,2363.33,2361.62,7,2363.41,Buy,0.13999999999987267,0.07999999999992724,5.04
18,2363.33,2361.62,7,2362.87,Buy,0.5499999999997272,0.13999999999987267,5
19,2363.33,2361.7,7,2363.05,Buy,0.3000000000001819,0.5499999999997272,5.06
20,2363.7,2362.02,7,2363.8,Buy,0.7400000000002365,0.3000000000001819,-5.16
21,2364.83,2363.55,7,2364.91,Buy,0.1799999999998363,0.0500000000001819,-5
22,2365.22,2364.17,7,2365.31,Buy,0.2300000000000182,0.3200000000001637,-5.41
23,2366.96,2365.11,7,2367.06,Buy,0.09999999999990905,0.15000000000009095,-5.03
24,2367.41,2365.7,7,2367.51,Buy,0.36999999999989086,0.09999999999990905,-5.39
25,2367.46,2366.36,7,2367.55,Buy,0.36000000000012733,0.30999999999994543,-5.36
26,2367.62,2366.4,7,2367.71,Buy,0.17000000000007276,0.36000000000012733,-5.59
27,2367.68,2366.4,8,2367.78,Buy,0.06999999999970896,0.17000000000007276,-5
28,2367.79,2366.58,8,2367.89,Buy,0.08000000000038199,0.06999999999970896,-5.06
29,2368.04,2366.71,8,2368.13,Buy,0.25,0.08000000000038199,-5.11
30,2368.04,2366.86,7,2367.73,Buy,0.3900000000003274,0.25,-5.03
31,2368.04,2366.96,7,2367.74,Buy,0.11999999999989086,0.3900000000003274,-5
32,2368.45,2367.1,7,2368.55,Buy,0.7800000000002001,0.11999999999989086,-5.05
33,2368.42,2367.1,7,2368.37,Buy,0.18999999999959982,0.7800000000002001,-5.54
34,2368.43,2367.45,7,2368.53,Buy,0.15999999999985448,0.18999999999959982,-5.22
35,2360.23,2358.56,7,2360.33,Buy,0.3999999999996362,0.13999999999987267,5.29
36,2360.27,2358.56,8,2360.37,Buy,0.03000000000020009,0.3999999999996362,5
37,2360.26,2358.85,7,2360.3,Buy,0.07999999999992724,0.03000000000020009,5.03
38,2360.42,2358.86,7,2360.52,Buy,0.21000000000003638,0.07999999999992724,6.11
39,2360.66,2359.21,7,2360.76,Buy,0.19000000000005457,0.21000000000003638,5.25
40,2360.61,2359.21,7,2360.69,Buy,0.04999999999972715,0.19000000000005457,5.94
41,2361.01,2359.61,7,2361.1,Buy,0.42000000000007276,0.04999999999972715,5.19
42,2361.88,2359.67,7,2361.98,Buy,0.8800000000001091,0.42000000000007276,-5.71
43,2359.94,2358.27,7,2360.04,Buy,0.27999999999974534,0.27999999999974534,5.1
44,2360.38,2358.82,7,2360.47,Buy,0.44000000000005457,0.27999999999974534,5.15
45,2361.16,2359.76,7,2361.2,Buy,0.2199999999997999,0.2600000000002183,-5.1
46,2361.67,2359.76,7,2361.77,Buy,0.5199999999999818,0.2199999999997999,-5.5
47,2361.83,2359.76,8,2361.93,Buy,0.15000000000009095,0.5199999999999818,-5
48,2361.92,2360.38,8,2362.02,Buy,0.09000000000014552,0.15000000000009095,-5.38
49,2362.51,2360.68,8,2362.61,Buy,0.5799999999999272,0.09000000000014552,-5.07
50,2362.5,2360.78,7,2362.29,Buy,0.3200000000001637,0.5799999999999272,-6.02
51,2362.51,2360.89,7,2362.61,Buy,0.30999999999994543,0.3200000000001637,-5.18
52,2362.65,2360.9,7,2362.75,Buy,0.11999999999989086,0.30999999999994543,-5.06
53,2362.63,2360.9,7,2362.63,Buy,0.13999999999987267,0.11999999999989086,-5.09
54,2363.13,2361.1,7,2363.23,Buy,0.599999999999909,0.13999999999987267,-5.21
55,2363.81,2362.05,7,2363.91,Buy,0.419999999999618,0.11000000000012733,-5.14
56,2364.38,2362.05,8,2364.47,Buy,0.5700000000001637,0.419999999999618,-5.23
57,2364.38,2362.54,7,2364.28,Buy,0.19000000000005457,0.5700000000001637,-5.34
58,2358.81,2357.09,7,2358.91,Buy,0.3200000000001637,0.36999999999989086,5.29
59,2358.85,2357.09,8,2358.95,Buy,0.03000000000020009,0.3200000000001637,6.45
60,2359.77,2357.15,8,2359.84,Buy,0.9200000000000728,0.03000000000020009,5.56
61,2359.77,2358.09,7,2359.27,Buy,0.5299999999997453,0.9200000000000728,6.1
62,2359.81,2358.09,7,2359.88,Buy,0.6399999999998727,0.5299999999997453,5.49
63,2360.15,2358.09,7,2360.25,Buy,0.32999999999992724,0.6399999999998727,5.15
64,2360.58,2358.09,7,2360.68,Buy,0.4299999999998363,0.32999999999992724,5.33
65,2361.16,2358.09,8,2361.2,Buy,0.5799999999999272,0.4299999999998363,5.43
66,2361.58,2358.48,8,2361.68,Buy,0.4600000000000364,0.5799999999999272,5.27
67,2362.31,2358.81,8,2362.41,Buy,0.7200000000002547,0.4600000000000364,5.26
68,2362.3,2358.85,7,2362.3,Buy,0.09000000000014552,0.7200000000002547,5.13
69,2363.25,2359.17,7,2363.35,Buy,1.0300000000002,0.09000000000014552,5.07
70,2363.84,2359.17,8,2363.93,Buy,0.5900000000001455,1.0300000000002,7.56
71,2363.84,2359.78,7,2360.94,Buy,2.9899999999997817,0.5900000000001455,5.69
72,2366.01,2363.12,7,2366.11,Buy,1.1700000000000728,0.5599999999999454,-5.8
73,2367.76,2364.95,7,2367.86,Buy,0.6199999999998909,0.650000000000091,-7.55
74,2367.63,2365.46,7,2367.64,Buy,0.6799999999998363,0.8900000000003274,-6.89
75,2368.4,2366.51,7,2368.5,Buy,0.8299999999999272,0.6799999999998363,-5.19
76,2357.43,2352.82,7,2357.53,Buy,0.08999999999969077,0.900000000000091,5.6
77,2358.06,2354.36,7,2358.11,Buy,0.6300000000001091,0.08999999999969077,5.22
78,2358.43,2355.62,7,2358.51,Buy,0.419999999999618,0.1999999999998181,5.08
79,2358.94,2355.62,8,2359.04,Buy,0.5100000000002183,0.419999999999618,5.06
80,2358.92,2356.24,7,2358.79,Buy,0.3200000000001637,0.5100000000002183,5.11
81,2359.5,2357.82,7,2359.55,Buy,0.1999999999998181,0.30999999999994543,5.03
82,2360.39,2358.01,7,2360.49,Buy,0.9100000000003092,0.1999999999998181,5.12
83,2361.18,2358.41,7,2361.28,Buy,0.7600000000002183,0.9100000000003092,5.16
84,2361.27,2358.66,7,2361.36,Buy,0.09000000000014552,0.7600000000002183,5.17
85,2362.07,2358.66,8,2362.16,Buy,0.8099999999999454,0.09000000000014552,-5.13
86,2362.48,2358.66,9,2362.58,Buy,0.38999999999987267,0.8099999999999454,-5
87,2362.45,2358.89,8,2361.66,Buy,0.9200000000000728,0.38999999999987267,-5.13
88,2362.45,2358.98,7,2361.19,Buy,0.4600000000000364,0.9200000000000728,5.34
89,2362.74,2359.3,7,2362.84,Buy,1.6099999999996726,0.4600000000000364,-5.36
90,2364.55,2362.8,7,2364.58,Buy,0.45000000000027285,0.12000000000034561,5.26
91,2364.08,2363.5,7,2364.04,Buy,0.2199999999997999,0.10999999999967258,5.47
92,2364.61,2363.06,7,2364.65,Buy,0.04000000000041837,0.09999999999990905,5.15
93,2364.83,2363.54,7,2364.91,Buy,0.27999999999974534,0.04000000000041837,5.31
94,2364.96,2363.69,7,2365.06,Buy,0.13000000000010914,0.27999999999974534,5.03
95,2364.94,2363.69,7,2364.97,Buy,0.01999999999998181,0.13000000000010914,5.17
96,2364.95,2364.18,7,2365.03,Buy,0.07999999999992724,0.01999999999998181,5.19
97,2365.16,2364.43,7,2365.24,Buy,0.10999999999967258,0.09000000000014552,5.08
98,2365.93,2364.97,7,2366.03,Buy,0.34999999999990905,0.24000000000023647,5.43
99,2366.21,2365.34,7,2366.24,Buy,0.3999999999996362,0.4299999999998363,5.63
100,2366.28,2365.43,7,2366.37,Buy,0.14000000000032742,0.3999999999996362,5.09
101,2366.55,2363.3,7,2366.65,Buy,0.5399999999999636,1.2899999999999636,5.17
102,2367.65,2363.3,7,2367.75,Buy,1.099999999999909,0.5399999999999636,5.05
103,2367.65,2363.3,7,2367.64,Buy,0.330000000000382,0.42000000000007276,5.12
104,2369.31,2367.16,7,2369.41,Buy,0.4299999999998363,0.13000000000010914,5.5
105,2368.4,2367.85,7,2368.4,Buy,0.15999999999985448,0.03000000000020009,5
106,2369.01,2367.93,7,2369.09,Buy,0.32999999999992724,0.1999999999998181,5.86
107,2369.25,2368.28,7,2369.35,Buy,0.1499999999996362,0.04999999999972715,5.2
108,2369.27,2368.28,8,2369.36,Buy,0.01999999999998181,0.1499999999996362,5.05
109,2369.38,2368.31,8,2369.48,Buy,0.11999999999989086,0.01999999999998181,5.07
110,2369.46,2368.86,8,2369.54,Buy,0.07999999999992724,0.11999999999989086,5.41
111,2369.46,2368.94,7,2369.4,Buy,0.11999999999989086,0.07999999999992724,5.15
112,2369.59,2369.03,7,2369.66,Buy,0.2899999999999636,0.11999999999989086,5.29
113,2368.18,2366.86,7,2368.28,Buy,0.5100000000002183,0.0500000000001819,5.28
114,2368.45,2367.4,7,2368.52,Buy,0.07999999999992724,0.38999999999987267,5.34
115,2368.51,2367.47,7,2368.55,Buy,0.07000000000016371,0.09000000000014552,5.01
116,2370.2,2368,7,2370.24,Buy,0.08999999999969077,0.05999999999994543,5
117,2368.96,2367.86,7,2368.93,Buy,0.0500000000001819,0.01999999999998181,5.48
118,2368.96,2368.23,7,2369.02,Buy,0.07999999999992724,0.0500000000001819,5.53
119,2368.96,2368.2,7,2368.3,Buy,0.7200000000002547,0.07999999999992724,5.56
120,2368.96,2368.2,7,2368.32,Buy,0.03000000000020009,0.7200000000002547,5.24
121,2368.96,2368.2,7,2368.47,Buy,0.15000000000009095,0.03000000000020009,5.09
122,2368.91,2368.2,7,2368.58,Buy,0.07999999999992724,0.15000000000009095,5.97
123,2368.91,2367.76,7,2367.86,Buy,0.6799999999998363,0.07999999999992724,5.03
124,2369.88,2367.3,7,2369.98,Buy,0.38999999999987267,0.41000000000030923,5.01
125,2369.97,2367.3,8,2370.01,Buy,0.08999999999969077,0.38999999999987267,5.01
126,2369.97,2367.3,8,2369.7,Buy,0.30999999999994543,0.08999999999969077,5.21
127,2369.97,2367.65,7,2369.57,Buy,0.11000000000012733,0.30999999999994543,5.4
128,2370.12,2369.11,7,2370.22,Buy,0.03999999999996362,0.2699999999999818,5.11
129,2370.75,2369.57,7,2370.85,Buy,0.419999999999618,0.3500000000003638,5.42
130,2370.74,2369.57,7,2370.68,Buy,0.15999999999985448,0.419999999999618,5.59
131,2371.95,2369.88,7,2372.05,Buy,0.06999999999970896,0.04999999999972715,5.03
132,2372.72,2369.93,7,2372.82,Buy,0.7699999999999818,0.06999999999970896,5.4
133,2373.34,2371.72,7,2373.26,Buy,0.30999999999994543,0.03000000000020009,5.04
134,2373.62,2371.76,7,2373.7,Buy,0.4600000000000364,0.30999999999994543,5.09
135,2373.95,2371.76,7,2374.05,Buy,0.19000000000005457,0.25,5
136,2373.45,2371.94,7,2373.49,Buy,0.11999999999989086,0.2699999999999818,5.3
137,2373.75,2372.15,7,2373.84,Buy,0.36000000000012733,0.11999999999989086,5.11
138,2373.8,2372.31,7,2373.82,Buy,0.06000000000040018,0.36000000000012733,5.01
139,2373.89,2372.35,7,2373.97,Buy,0.17000000000007276,0.06000000000040018,5.08
140,2373.89,2372.35,7,2373.72,Buy,0.2300000000000182,0.17000000000007276,5.01
141,2374.95,2373.45,7,2375.05,Buy,0.30999999999994543,0.19000000000005457,5.7
142,2375.01,2373.86,7,2375.11,Buy,0.09000000000014552,0.5300000000002001,5.48
143,2375.25,2374.28,7,2375.34,Buy,0.23999999999978172,0.09000000000014552,5.02
144,2374.01,2372.74,7,2374.1,Buy,0.020000000000436557,0.11000000000012733,6.26
145,2374.02,2372.74,8,2374.12,Buy,0.01999999999998181,0.020000000000436557,6.47
146,2374.02,2372.74,8,2373.99,Buy,0.09000000000014552,0.01999999999998181,6.6
147,2374.02,2372.94,7,2373.58,Buy,0.42000000000007276,0.09000000000014552,5.25
148,2376.27,2373.49,7,2376.37,Buy,1.0099999999997635,0.05999999999994543,5.1
149,2376.27,2373.49,7,2376.31,Buy,0.19000000000005457,0.25,5.32
150,2377.94,2375.81,7,2378.04,Buy,0.38999999999987267,0.4699999999997999,5.42
151,2378.09,2376.69,7,2378.19,Buy,0.6999999999998181,0.09999999999990905,5
152,2381.09,2377.46,7,2381.13,Buy,0.6200000000003456,0.1299999999996544,5.29
153,2381.09,2377.46,7,2381.14,Buy,0.01999999999998181,0.6200000000003456,5.15
154,2381.65,2379.79,7,2381.69,Buy,0.7100000000000364,0.40000000000009095,-5.29
155,2385.49,2380.79,7,2385.59,Buy,1.9099999999998545,0.3400000000001455,-6.62
156,2385.44,2380.79,7,2385.18,Buy,0.419999999999618,1.9099999999998545,-6
157,2386.3,2381.7,7,2386.39,Buy,1.2200000000002547,0.419999999999618,-5.67
158,2386.3,2381.81,7,2386.3,Buy,0.03999999999996362,0.13000000000010914,-5.38
159,2379.57,2376.14,7,2379.67,Buy,0.5199999999999818,0.36000000000012733,-7.59
160,2379.86,2376.7,7,2379.96,Buy,0.2899999999999636,0.5199999999999818,-5.25
161,2380.02,2377.29,7,2380.11,Buy,0.15999999999985448,0.2899999999999636,-5.28
162,2380.02,2377.29,7,2379.96,Buy,0.16000000000030923,0.15999999999985448,-5.13
163,2380.46,2377.29,8,2380.47,Buy,0.599999999999909,0.16000000000030923,-5.06
164,2380.46,2377.72,7,2380.03,Buy,0.4600000000000364,0.599999999999909,-5.08
165,2378.04,2377.03,7,2378.13,Buy,0.13999999999987267,0.13999999999987267,-6.05
166,2378.04,2377.03,7,2377.84,Buy,0.2699999999999818,0.13999999999987267,-5.38
167,2378.33,2377.03,8,2378.41,Buy,0.5900000000001455,0.2699999999999818,-6.33
168,2378.46,2377.09,8,2378.51,Buy,0.15000000000009095,0.5900000000001455,-5.61
169,2378.46,2377.49,7,2378.17,Buy,0.32999999999992724,0.15000000000009095,-6.33
170,2373.34,2371.8,7,2372.46,Buy,0.3400000000001455,0.9699999999997999,5.15
171,2373.34,2372.02,7,2372.97,Buy,0.5,0.3400000000001455,5.46
172,2371.43,2370.38,7,2371.53,Buy,0.01999999999998181,0.3400000000001455,5.04
173,2371.44,2370.44,7,2371.53,Buy,0.010000000000218279,0.01999999999998181,5.39
174,2371.73,2370.73,7,2371.73,Buy,0.3000000000001819,0.010000000000218279,5.19
175,2371.78,2370.73,7,2371.88,Buy,0.5400000000004184,0.36000000000012733,5.04
176,2371.78,2370.73,7,2371.86,Buy,0.01999999999998181,0.5400000000004184,5.43
177,2371.84,2370.86,7,2371.93,Buy,0.07999999999992724,0.01999999999998181,5.33
178,2372.23,2370.98,7,2372.31,Buy,0.40000000000009095,0.07999999999992724,5.3
179,2372.68,2371.24,7,2372.78,Buy,0.4600000000000364,0.40000000000009095,5.12
180,2372.66,2372.17,7,2372.72,Buy,0.009999999999763531,0.07999999999992724,5
181,2372.67,2372.27,7,2372.75,Buy,0.0500000000001819,0.009999999999763531,5.02
182,2372.67,2372.27,7,2372.68,Buy,0.07999999999992724,0.0500000000001819,5.09
183,2372.67,2372.27,7,2372.65,Buy,0,0.07999999999992724,5.12
184,2372.67,2372.43,7,2372.76,Buy,0.11999999999989086,0,5.01
185,2372.67,2372.44,7,2372.76,Buy,0.010000000000218279,0.11999999999989086,5.04
186,2372.76,2372.55,7,2372.83,Buy,0.1000000000003638,0.010000000000218279,5.09
187,2372.18,2371.59,7,2372.21,Buy,0.01999999999998181,0.2199999999997999,5.08
188,2372.37,2371.89,7,2372.46,Buy,0.08999999999969077,0.21000000000003638,5.09
189,2372.58,2371.93,7,2372.68,Buy,0.21000000000003638,0.08999999999969077,5.03
190,2373.12,2371.96,7,2373.22,Buy,0.5300000000002001,0.21000000000003638,5.27
191,2373.51,2372.53,7,2373.61,Buy,0.3700000000003456,0.03000000000020009,5.1
192,2373.65,2372.53,8,2373.75,Buy,0.13999999999987267,0.3700000000003456,5.11
193,2373.76,2372.67,8,2373.86,Buy,0.02999999999974534,0.13999999999987267,5
194,2374.15,2372.83,8,2374.25,Buy,0.3799999999996544,0.02999999999974534,5.16
195,2374.14,2372.91,7,2373.6,Buy,0.650000000000091,0.3799999999996544,5.26
196,2374.14,2373.1,7,2373.67,Buy,0.07000000000016371,0.650000000000091,5.39
197,2374.14,2373.14,7,2373.6,Buy,0.07000000000016371,0.169999999999618,5.11
198,2374.14,2373.26,7,2374.03,Buy,0.4699999999997999,0.07000000000016371,5.37
199,2374.14,2373.26,7,2374.1,Buy,0.08000000000038199,0.4699999999997999,5.31
200,2374.25,2373.26,7,2374.35,Buy,0.2300000000000182,0.08000000000038199,5.06
201,2374.23,2373.26,7,2374.32,Buy,0.24000000000023647,0.2800000000002001,5.08
202,2374.67,2373.26,7,2374.76,Buy,0.45000000000027285,0.24000000000023647,5.28
203,2374.67,2373.26,7,2373.82,Buy,0.9400000000000546,0.45000000000027285,5.59
204,2374.67,2373.44,7,2373.97,Buy,0.17000000000007276,0.9400000000000546,5.09
205,2374.67,2373.5,7,2374.16,Buy,0.2600000000002183,0.17000000000007276,5.4
206,2374.67,2373.72,7,2374.75,Buy,0.5500000000001819,0.2600000000002183,5.03
207,2375.43,2374.76,7,2375.53,Buy,0.19000000000005457,0.05999999999994543,5.06
208,2375.43,2374.76,7,2375.11,Buy,0.4299999999998363,0.19000000000005457,5.07
209,2375.43,2374.86,7,2375.52,Buy,0.3400000000001455,0.05999999999994543,5.18
210,2376.54,2375.11,7,2376.63,Buy,0.01999999999998181,0.2199999999997999,5
211,2376.54,2375.11,7,2376.43,Buy,0.20000000000027285,0.01999999999998181,5.16
212,2376.55,2375.3,7,2376.65,Buy,0.5300000000002001,0.01999999999998181,5.35
213,2378.14,2377.07,7,2378.24,Buy,0.2199999999997999,0.4800000000000182,5.44
214,2378.28,2377.16,7,2378.38,Buy,0.11000000000012733,0.2199999999997999,5.04
215,2378.36,2377.16,7,2378.46,Buy,0.06999999999970896,0.11000000000012733,5.22
216,2378.55,2377.16,7,2378.65,Buy,0.3000000000001819,0.09000000000014552,5.28
217,2380,2379.22,7,2380.07,Buy,0.1799999999998363,0.01999999999998181,16.41
218,2379.71,2378.56,7,2379.8,Buy,0.3000000000001819,0.07000000000016371,16.04
219,2379.81,2378.74,7,2379.91,Buy,0.06000000000040018,0.3000000000001819,16.57
220,2379.97,2378.97,7,2380.07,Buy,0.15000000000009095,0.06000000000040018,15.77
221,2379.98,2378.97,8,2379.98,Buy,0.010000000000218279,0.15000000000009095,17.09
222,2380.08,2378.97,9,2380.15,Buy,0.1999999999998181,0.010000000000218279,14.1
223,2380.08,2379,9,2380.16,Buy,0.01999999999998181,0.1999999999998181,16.32
224,2380.15,2379.23,9,2380.25,Buy,0.09000000000014552,0.01999999999998181,16.23
225,2380.15,2379.35,8,2380.23,Buy,0.01999999999998181,0.09000000000014552,15.61
226,2380.15,2379.41,7,2379.79,Buy,0.43000000000029104,0.01999999999998181,16.69
227,2380.15,2379.69,7,2380.02,Buy,0.2199999999997999,0.43000000000029104,16.46
228,2381.37,2379.78,7,2381.21,Buy,0.009999999999763531,0.2699999999999818,15.27
229,2381.61,2380,7,2381.66,Buy,0.5,0.009999999999763531,14.18
230,2381.61,2380.39,7,2381.68,Buy,0.03000000000020009,0.5,14.8
231,2381.86,2380.46,7,2381.95,Buy,0.2800000000002001,0.03000000000020009,12.3
232,2382.13,2380.46,7,2382.2,Buy,0.2800000000002001,0.2800000000002001,14.28
233,2382.13,2380.46,7,2382.1,Buy,0.03999999999996362,0.2800000000002001,13.74
234,2382.13,2381.09,7,2382.13,Buy,0.23999999999978172,0.009999999999763531,14.35
235,2382.83,2381.76,7,2382.93,Buy,0.09000000000014552,0.09000000000014552,-5
236,2381.22,2378.73,7,2381.32,Buy,0.5399999999999636,0.819999999999709,14.52
237,2381.22,2378.73,7,2381.21,Buy,0.09999999999990905,0.5399999999999636,15.86
238,2381.35,2378.86,7,2381.45,Buy,0.23999999999978172,0.09999999999990905,13.99
239,2381.64,2379.24,7,2381.73,Buy,0.2899999999999636,0.23999999999978172,14.75
240,2381.81,2379.48,7,2381.91,Buy,0.1799999999998363,0.2899999999999636,14.57
241,2381.29,2379.02,7,2381.39,Buy,0.6100000000001273,0.30999999999994543,15.09
242,2381.62,2379.31,7,2381.72,Buy,0.30999999999994543,0.6100000000001273,15.35
243,2381.67,2379.72,7,2381.77,Buy,0.03000000000020009,0.30999999999994543,14.07
244,2381.65,2379.72,7,2381.64,Buy,0.15000000000009095,0.03000000000020009,14.84
245,2381.97,2379.95,7,2382.07,Buy,0.32999999999992724,0.36999999999989086,14.41
246,2382.56,2379.95,8,2382.66,Buy,0.5700000000001637,0.32999999999992724,13.82
247,2383.08,2380.07,8,2383.18,Buy,0.47000000000025466,0.5700000000001637,13.3
248,2383.07,2380.47,7,2383.17,Buy,0.05999999999994543,0.47000000000025466,-5.24
249,2383.36,2380.68,7,2383.46,Buy,0.23999999999978172,0.05999999999994543,-5.53
250,2383.92,2381.08,7,2384.02,Buy,0.5099999999997635,0.23999999999978172,-5.07
251,2383.87,2381.08,7,2383.32,Buy,0.7300000000000182,0.5099999999997635,-5.39
252,2383.87,2381.21,7,2383.39,Buy,0.06000000000040018,0.7300000000000182,-5.69
253,2382.53,2380.54,7,2382.63,Buy,0.580000000000382,0.27999999999974534,13.21
254,2382.51,2380.54,7,2382.22,Buy,0.02999999999974534,0.41000000000030923,13.62
255,2382.64,2380.24,7,2382.71,Buy,0.47000000000025466,0.34999999999990905,-5.01
256,2383.49,2380.55,7,2383.59,Buy,0.6799999999998363,0.47000000000025466,-5.89
257,2383.93,2382.16,7,2384.03,Buy,0.11999999999989086,0.0500000000001819,-6.1
258,2384.34,2382.61,7,2384.44,Buy,0.38000000000010914,0.11999999999989086,-5.49
259,2384.38,2383.27,7,2384.46,Buy,0.03999999999996362,0.38000000000010914,-5.08
260,2384.46,2383.27,8,2384.55,Buy,0.09999999999990905,0.03999999999996362,-5.6
261,2384.46,2383.33,7,2384.41,Buy,0.11999999999989086,0.09999999999990905,-5.04
262,2384.25,2382.33,7,2384.35,Buy,0.20999999999958163,0.11000000000012733,-5.4
263,2382.23,2381.08,7,2382.33,Buy,0.2300000000000182,0.04999999999972715,14.15
264,2382.48,2381.08,7,2382.58,Buy,0.23999999999978172,0.2300000000000182,13.9
265,2383.01,2381.42,7,2383.11,Buy,0.6000000000003638,0.09999999999990905,-5.41
266,2383.31,2381.42,8,2383.4,Buy,0.29999999999972715,0.6000000000003638,-5.47
267,2383.35,2381.46,8,2383.41,Buy,0.04999999999972715,0.29999999999972715,12.43
268,2383.35,2381.81,7,2382.86,Buy,0.5299999999997453,0.04999999999972715,14.21
269,2382.24,2380.49,7,2382.16,Buy,0.1000000000003638,0.21000000000003638,14.91
270,2382.35,2381.13,7,2382.45,Buy,0.6300000000001091,0.08999999999969077,17.08
271,2402.06,2378.66,7,2402.16,Buy,0.020000000000436557,2.019999999999982,6.02
272,2402.71,2378.66,8,2402.81,Buy,0.6399999999998727,0.020000000000436557,5.44
273,2402.7,2395.44,7,2399.68,Buy,3.150000000000091,0.6399999999998727,5.49
274,2403.23,2395.44,8,2403.3,Buy,3.650000000000091,3.150000000000091,5.49
275,2404.64,2398.46,8,2404.74,Buy,1.4400000000000546,3.650000000000091,5.01
276,2407.19,2398.62,8,2407.28,Buy,2.550000000000182,1.4400000000000546,5.36
277,2407.19,2399.42,7,2406.55,Buy,0.6900000000000546,2.550000000000182,6.32
278,2407.57,2399.58,7,2407.65,Buy,1.1200000000003456,0.6900000000000546,5.22
279,2412.26,2404.54,7,2412.33,Buy,2.5200000000004366,0.6700000000000728,-6.51
280,2412.26,2404.54,7,2411.17,Buy,1.1599999999998545,2.5200000000004366,-5.35
281,2412.26,2405.1,7,2411.32,Buy,0.15999999999985448,1.1599999999998545,-5.42
282,2403.99,2396.59,7,2404.09,Buy,0.8099999999999454,1.3299999999999272,5.32
283,2404.03,2396.59,8,2404.13,Buy,0.020000000000436557,0.8099999999999454,5
284,2406.16,2398.4,8,2406.24,Buy,2.1299999999996544,0.020000000000436557,5.41
285,2406.84,2399.1,8,2406.93,Buy,0.7000000000002728,2.1299999999996544,5.48
286,2406.84,2400.84,7,2406.76,Buy,0.17000000000007276,0.7000000000002728,5.08
287,2408.06,2400.99,7,2408.16,Buy,1.400000000000091,0.17000000000007276,5.77
288,2408.62,2400.99,8,2408.7,Buy,0.5599999999999454,1.400000000000091,5.23
289,2408.62,2401.91,7,2408.39,Buy,0.25999999999976353,0.5599999999999454,5.49
290,2409.92,2405.18,7,2410,Buy,0.42000000000007276,1.25,5.59
291,2411.61,2407.91,7,2411.71,Buy,1.099999999999909,0.36000000000012733,5.26
292,2411.98,2408.19,7,2412.06,Buy,0.36999999999989086,1.099999999999909,5.79
293,2413.88,2408.19,8,2413.98,Buy,1.8899999999998727,0.36999999999989086,5.28
294,2413.85,2409.5,7,2413.78,Buy,0.25,1.8899999999998727,5.47
295,2415.5,2409.9,7,2415.6,Buy,1.8200000000001637,0.25,5.9
296,2415.5,2409.91,7,2415.15,Buy,0.4600000000000364,1.8200000000001637,5.57
297,2418.67,2412.7,7,2418.77,Buy,0.6099999999996726,0.15000000000009095,5.12
298,2418.91,2412.7,8,2419.01,Buy,0.23999999999978172,0.6099999999996726,5.15
299,2419.78,2412.7,9,2419.88,Buy,0.7300000000000182,0.23999999999978172,-5.02
300,2419.64,2414.26,8,2418.81,Buy,1.0900000000001455,0.7300000000000182,5.34
301,2419.64,2415.79,8,2419.04,Buy,0.13999999999987267,1.0900000000001455,5.11
302,2419.64,2417.27,7,2418.63,Buy,0.34999999999990905,0.13999999999987267,5.07
303,2422.92,2417.6,7,2423.01,Buy,1.3699999999998909,0.5599999999999454,-5.76
304,2423.7,2417.68,7,2423.8,Buy,0.7000000000002728,1.3699999999998909,-5.61
305,2419.16,2417.14,7,2418.21,Buy,0.11000000000012733,0.38000000000010914,-5.28
306,2414.22,2412.26,7,2414.32,Buy,0.4499999999998181,0.13000000000010914,-5.26
307,2414.9,2412.26,7,2415,Buy,1.0100000000002183,0.2899999999999636,-5.11
308,2415.5,2412.26,7,2415.6,Buy,0.5099999999997635,1.0100000000002183,-5.07
309,2416.01,2412.26,8,2416.09,Buy,0.5100000000002183,0.5099999999997635,-5.02
310,2416.01,2412.72,7,2415.67,Buy,0.4099999999998545,0.5100000000002183,-5.19
311,2416.08,2413.28,7,2416.18,Buy,0.5,0.4099999999998545,-5.1
